StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q33,Q34,Q35,baseline_timer_First Click,baseline_timer_Last Click,baseline_timer_Page Submit,baseline_timer_Click Count,Q30,baseline_learning,main1_timer_First Click,main1_timer_Last Click,main1_timer_Page Submit,main1_timer_Click Count,main2_timer_First Click,main2_timer_Last Click,main2_timer_Page Submit,main2_timer_Click Count,main2_satisficing,main_pre_timer_First Click,main_pre_timer_Last Click,main_pre_timer_Page Submit,main_pre_timer_Click Count,main_pre_prompt_q,prompt_arch_timer_First Click,prompt_arch_timer_Last Click,prompt_arch_timer_Page Submit,prompt_arch_timer_Click Count,prompt_curb_appeal_t_First Click,prompt_curb_appeal_t_Last Click,prompt_curb_appeal_t_Page Submit,prompt_curb_appeal_t_Click Count,prompt_control_timer_First Click,prompt_control_timer_Last Click,prompt_control_timer_Page Submit,prompt_control_timer_Click Count,post_timer_First Click,post_timer_Last Click,post_timer_Page Submit,post_timer_Click Count,post_q,end_timer_First Click,end_timer_Last Click,end_timer_Page Submit,end_timer_Click Count,end_q,Q_TotalDuration,MTurkCode
2020-05-21 09:22:19,2020-05-21 09:24:50,IP Address,209.242.201.29,100,150,True,2020-05-21 09:24:50,R_24q1zitCDwplqsp,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,Yes,Yes,1.548,2.43,3.256,2,Definitely yes,Yes,0,0,6.355,0,4.68,4.68,5.46,1,,3.246,3.246,48.617,1,look is so nice and so comfortable to live and the design is unique and lovely to see,,,,,0,0,9.345,0,,,,,1.727,4.872,22.952,3,very peaceful sorrounding and the look is so extremely loveluy,0,0,34.554,0,,150,6727085532
2020-05-15 09:46:44,2020-05-15 09:47:01,IP Address,162.218.229.174,33,17,False,2020-05-22 09:47:27,R_Wfksp71tqKnq4XT,,,,,,,anonymous,EN,Yes,Yes,Yes,1.305,3.505,4.561,2,Definitely yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,
2020-05-15 12:23:14,2020-05-15 12:24:24,IP Address,107.173.141.173,42,69,False,2020-05-22 12:24:25,R_2QfbyjLjAHeny6F,,,,,,,anonymous,EN,Yes,Yes,Yes,6.173,10.737,12.462,2,Definitely yes,Yes,0,0,4.504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,
2020-05-15 15:45:25,2020-05-15 15:51:42,IP Address,98.197.194.210,42,376,False,2020-05-22 15:51:42,R_1pG2C6sVE3qhvga,,,,,,,anonymous,EN,Yes,Yes,Yes,7.546,10.014,11.236,2,Not really,No,0,0,4.644,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,
2020-05-16 12:41:36,2020-05-16 12:42:29,IP Address,204.9.57.172,42,52,False,2020-05-23 12:42:36,R_1hKeMCL7Eo5FxRf,,,,,,,anonymous,EN,Yes,Yes,Yes,11.614,29.274,30.703,2,A little bit,Yes,0,0,5.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,
2020-05-16 12:45:21,2020-05-16 12:46:56,IP Address,91.207.175.173,33,94,False,2020-05-23 12:47:18,R_9mHCSFbcAh2rUe5,,,,,,,anonymous,EN,Yes,Yes,Yes,0.881,5.024,6.105,2,Definitely yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,
2020-05-16 14:46:50,2020-05-16 14:50:53,IP Address,71.73.37.5,83,242,False,2020-05-23 14:51:04,R_1OCxQPVKtWvzB74,,,,,,,anonymous,EN,Yes,Yes,Yes,28.321,41.897,42.736,7,Definitely not,Yes,0,0,7.779,0,21.495,21.495,23.046,1,,8.496,8.496,90.046,1,This is a nice looking house.  The different colors of bricks look so nice together.  The white frames to go with the colors match well.  I really like those two big bay windows.  Such a good looking garden.,0,0,66.146,0,,,,,,,,,,,,,,,,,,,242,
2020-05-25 11:23:47,2020-05-25 11:26:05,IP Address,72.76.154.171,100,138,True,2020-05-25 11:26:05,R_0MxyW8K1fgqvWrn,,,,,39.9774932861328125,-74.07039642333984375,anonymous,EN,Yes,Yes,Yes,4.492,5.942,6.886,2,Definitely not,No,0,0,3.401,0,6.396,6.396,7.419,1,,3.817,3.817,49.82,1,This house is unique and quaint. It has burgundy accents that compliment it well. I also like the white fixtures such as windows and deck. It looks a little worn but in good shape. The house also has good landscaping and gardening.,,,,,,,,,0,0,9.015,0,2,2,43.357,1,This house looks a little old. The colors are dull. It is a good size house with a lot of natural light due to the windows. It looks like no one really takes care of the house. It could definitely be brightened up.,0,0,3.169,0,,138,1215856918
2020-05-25 11:24:29,2020-05-25 11:26:59,IP Address,187.84.90.196,100,149,True,2020-05-25 11:26:59,R_3NKRncsDo75yDC7,,,,,-8.41259765625,-36.756805419921875,anonymous,EN,Yes,Yes,Yes,0,0,19.251,0,A little bit,Yes,0,0,2.265,0,10.374,10.374,12.224,1,,8.796,8.796,53.765,1,"great house, gray and red bricks, nice flowers in front, 3 stories high",,,,,0,0,3.811,0,,,,,0,0,35.178,0,"great old house, nice entrance, fire place, 3 stories high",0,0,3.278,0,,149,3805458345
2020-05-25 11:24:41,2020-05-25 11:27:58,IP Address,68.5.38.163,100,196,True,2020-05-25 11:27:58,R_1IgApLY0QNIPkWO,,,,,33.701507568359375,-117.75279998779296875,anonymous,EN,Yes,Yes,Yes,4.563,5.574,6.223,2,Not really,Yes,0,0,1.416,0,4.56,4.56,5.113,1,,2.02,49.667,50.927,4,"The house is an older rustic building with symmetry and single door. The home looks like it's forested and definitely well kept. There's a single door surrounded by balconies and a triple pair of windows. Overall, it's not something I'd want to stay in.",0,0,40.562,0,,,,,,,,,1.009,1.009,69.06,1,"This is a house that's probably in PA with a focus on symmetry. The house features a single door with window panes and fits the Georgian style that was introduced in the 1800s. The home is made of brick and has a rustic appearance. Overall, it's a very pleasing home to look at but definitely shows the age of the matierals used for construction.",0,0,2.011,0,,196,6282155825
2020-05-25 11:24:05,2020-05-25 11:28:04,IP Address,97.85.0.32,100,238,True,2020-05-25 11:28:04,R_3M68obwvB9tyTzi,,,,,44.314697265625,-84.76470184326171875,anonymous,EN,Yes,Yes,Yes,2.416,3.91,6.35,2,Definitely yes,Yes,0,0,2.056,0,2.627,46.088,47.736,11,,7.1,67.636,72.698,18,they buit the house very amazing with proper dimension the elevation of house is so nice,,,,,,,,,0,0,7.198,0,14.472,37.215,40.354,2,the very  well planning of the house,4.039,4.039,22.809,1,very interesting topic,238,568977198
2020-05-25 11:24:57,2020-05-25 11:28:15,IP Address,68.204.203.77,100,198,True,2020-05-25 11:28:15,R_3KwkgXvkedwcChu,,,,,28.52740478515625,-81.6011962890625,anonymous,EN,Yes,Yes,Yes,7.392,10.049,10.726,4,Definitely not,Yes,0,0,3.277,0,7.095,7.095,8.844,1,,2.791,52.019,52.537,3,"it seems to be a high end area with the houses looking the same, its big and has at least 4 bedrooms and 3 bathrooms, it is possible it has a pool in the back but cannot be sure due to the model of the house which is a little on the older side. It's at least 2200 square feet if not more. ",1.108,1.108,50.287,1,,,,,,,,,2.394,51.804,52.129,2,"it looks what might be called a victorian home which i can't be sure of. It has at least 4 bedrooms and 3 bathrooms. It does not have a pool , it may have one above ground pool . The quality is well built and it looks like a really old house in  a historic area.",2.113,2.113,3.53,1,,198,2264524027
2020-05-25 11:24:34,2020-05-25 11:28:16,IP Address,65.249.173.12,100,221,True,2020-05-25 11:28:16,R_2Xpv4BIP1YMZefh,,,,,34.029693603515625,-84.1468963623046875,anonymous,EN,Yes,Yes,Yes,18.925,25.417,25.71,8,A little bit,Yes,27.226,27.226,27.702,1,14.39,17.151,18.216,5,,3.029,3.029,6.243,1,,8.902,9.29,11.158,2,,,,,,,,,0,0,10.741,0,,0,0,1.435,0,,221,8258603969
2020-05-25 11:24:01,2020-05-25 11:29:08,IP Address,50.123.68.69,100,307,True,2020-05-25 11:29:09,R_3DbRLae0qPjH09d,,,,,48.05889892578125,-122.15789794921875,anonymous,EN,Yes,Yes,Yes,29.047,33.014,34.137,2,Definitely yes,Yes,0,0,7.955,0,8.718,8.718,10.085,1,,6.542,6.542,73.638,1,"This is an older home in a well-established neighborhood.
This home is charming, with excellent curb appeal.
This home possesses the quality craftmanship that will hold up over time.
This is the ideal home for a growing family. ",,,,,,,,,0,0,95.99,0,4.5,4.5,56.718,1,"This house possesses the charm of the old world.
This house has been beautifully maintained.
When you purchase this house, you are investing in a part of history.
Here it is, the house of your dreams. ",4.782,4.782,8.269,1,none,307,2424547513
2020-05-25 11:24:46,2020-05-25 11:29:44,IP Address,73.41.233.86,100,298,True,2020-05-25 11:29:44,R_2Cm2JsPghbGCzkR,,,,,37.978607177734375,-121.314697265625,anonymous,EN,Yes,Yes,Yes,19.259,23.399,26.099,2,A little bit,Yes,4.132,13.441,14.817,15,14.414,34.112,35.78,7,,15.949,17.488,31.215,4,VERY LOOK THE OITCURE.,,,,,,,,,2.865,9.005,12.262,8,9.343,9.663,10.8,3,VERY LOOK THE PITCURE. VERY NICE.,11.681,44.54,59.757,7,VERY UNDERSTAND THE STUDY.,298,3921035910
2020-05-25 11:28:19,2020-05-25 11:30:02,IP Address,70.181.148.204,100,103,True,2020-05-25 11:30:02,R_246PE11nk423JHt,,,,,33.1165008544921875,-117.184600830078125,anonymous,EN,Yes,Yes,Yes,1.168,2.878,4.34,2,A little bit,Yes,0,0,6.399,0,2.165,15.003,16.512,5,,2.441,2.441,8.921,1,Nothing,,,,,0,0,3.936,0,,,,,0,0,1.507,0,Nothing,0.838,0.838,9.995,1,Nohting,103,6929317810
2020-05-25 11:23:59,2020-05-25 11:30:10,IP Address,99.155.202.109,100,370,True,2020-05-25 11:30:10,R_1j8qg6suLryt0SQ,,,,,33.1555023193359375,-96.49810028076171875,anonymous,EN,Yes,Yes,Yes,4.996,8.948,11.111,4,Not really,Yes,6.51,6.51,7.07,1,4.394,4.394,5.426,1,,7.344,107.431,108.08,3,The house reminds me of what you might find in an old English village. It is a two story cape cod? type style. There appears to be an attic that runs the length of the house. There are bay windows in the front. There are also 2 fireplaces evidenced by the chimneys. The exterior is brick. The roses and shrubs are a little over grown on the ourside.,12.136,104.592,105.232,9,,,,,,,,,2.175,113.271,113.839,3,"From what I read, this is an atypical Georgian style. There are no bay windows, at least to me. It is 2 stories and is symmetrical with an even number or windows on either side of the door. The windows are divided into 12 equal areas in each pane. There is a slight overhang above the door with what might be called columns on either side. The roof is sloping to the extreme and there are fireplaces, chimney or something, on either end. Again following the symmetry of the style.",0,0,6.171,0,,370,3141339547
2020-05-25 11:24:00,2020-05-25 11:30:25,IP Address,172.251.47.188,100,385,True,2020-05-25 11:30:25,R_2EpgKYHe9HyNxwc,,,,,34.2666015625,-118.7642974853515625,anonymous,EN,Yes,Yes,Yes,9.739,11.619,12.806,2,Definitely yes,Yes,0,0,38.671,0,15.665,15.665,17.027,1,,21.639,21.639,164.132,1,"The outlook of the house was amazing and it looks beautiful so, so iam looking to buy like this house it will fulfill my dream ",31.247,31.247,33.906,1,,,,,,,,,1.492,16.966,42.314,2,"The Georgian style, identified by its symmetrical composition and formal, classical details, was the most prevalent style in the English colonies throughout the 18th century. Looks so cool",6.325,6.325,14.343,1,no comments on it,385,5482876994
2020-05-25 11:25:41,2020-05-25 11:31:17,IP Address,45.4.196.43,100,336,True,2020-05-25 11:31:17,R_scmgEqKKO5wgXxD,,,,,40.75030517578125,-74.00140380859375,anonymous,EN,Yes,Yes,Yes,2.359,4.48,8.972,2,A little bit,Yes,2.647,2.647,5.953,1,24.655,24.655,49.031,1,,11.02,104.841,105.918,4,"The SDNPA is a public body, funded by central government, and run by a board of twenty seven members. The board consists of seven national members, appointed by the environment secretary by means of an open recruitment process; fourteen local authority nominees drawn from the fifteen local authorities covering the park area with Adur and Worthing opting to share a place; and six parish council representatives",,,,,,,,,17.494,17.494,18.796,1,0.365,15.228,17.994,2,"The Sherlock Holmes Museum is a privately run museum in London, England, dedicated to the famous fictional detective Sherlock Holmes. It is the world's first museum dedicated to the literary character Sherlock Holmes",6.925,35.958,38.314,2,very nice,336,5706460382
2020-05-25 11:24:45,2020-05-25 11:31:28,IP Address,107.77.212.82,100,402,True,2020-05-25 11:31:28,R_2EianquHBSyK8Fa,,,,,37.7353057861328125,-122.373199462890625,anonymous,EN,Yes,Yes,Yes,8.766,20.767,23.145,2,Definitely yes,Yes,0,0,2.803,0,4.872,82.936,90.41,17,,8.956,8.956,21.043,1,very nice,0,0,8.802,0,,,,,,,,,55.052,55.052,66.823,1,wonderful,8.993,8.993,17.13,1,super,402,6102684130
2020-05-25 11:25:35,2020-05-25 11:31:50,IP Address,159.118.90.101,100,375,True,2020-05-25 11:31:50,R_cDabgsJrVIdE9ep,,,,,33.742401123046875,-90.7295989990234375,anonymous,EN,Yes,Yes,Yes,4.567,16.021,17.787,3,Not really,No,2.582,2.582,7.001,1,12.646,12.646,14.031,1,,5.542,92.645,95.318,4,"This house is very beautiful and unique. It looks like a big family consisting of a husband, wife, and 3 kids should live here. It is a house that will catch a lot of attention on the street because it's so big and it stands out. It is definitely eye catching.",,,,,,,,,11.174,51.437,54.176,3,3.826,140.387,154.398,6,"This house appears to be huge, yet simple. . The house looks like it has many rooms that are very large with a few bathrooms and bedrooms. Although the outside looks simple, the inside could possibly be very elegant. The yard surrounding it is big enough for children to play around and have a great time.",0,0,2.947,0,,375,4499576902
2020-05-25 11:24:47,2020-05-25 11:33:01,IP Address,73.168.37.85,100,494,True,2020-05-25 11:33:02,R_2rP0oq5tgviBHa7,,,,,40.101593017578125,-88.28220367431640625,anonymous,EN,Yes,Yes,Yes,7.587,11.782,15.53,3,Definitely not,No,4.848,4.848,7.443,1,1.847,5.797,6.889,3,,3.804,130.705,131.622,10,"It's a three-story house. The yard looks well-maintained with a variety of flowers and bushed out in front. The brickwork looks relatively old, as if it were from the 1800s or earlier. I don't see a garage, and assume it's detached from the house. ",,,,,4.381,118.381,120.105,5,,,,,2.669,135.194,164.639,9,"The house is three stories. It's a rather drab brown color, and the white trim around the doorways and windows unfortunately highlights this. There isn't much in the way of landscaping - bare old trees, no flowers, and only one decent bush way off to the side of the house.  nothing distinctive, decorative, or lived-in about this house. ",1.393,3.68,10.607,2,"Thanks for the opportunity. ",494,104729947
2020-05-25 11:27:16,2020-05-25 11:33:14,IP Address,65.249.167.96,100,357,True,2020-05-25 11:33:14,R_2tnZCwgNnG229bI,,,,,40.7279052734375,-73.9965972900390625,anonymous,EN,Yes,Yes,Yes,7.223,10.292,12.501,2,Not really,Yes,0,0,9.232,0,58.17,58.17,58.904,1,,7.217,7.217,67.359,1,This is a very good looking house. Nice Exterior. Good gardening. The design is very good.,,,,,20.064,29.447,29.933,2,,,,,26.416,40.026,113.977,2,Nice outlook. Good design. Exterior work is awesome. Good gardening.,7.1,7.1,16.901,1,No comments,357,1110115521
2020-05-25 11:25:48,2020-05-25 11:34:07,IP Address,47.41.27.98,100,498,True,2020-05-25 11:34:07,R_1fZdiT21GBz9BRK,,,,,33.8040924072265625,-118.18740081787109375,anonymous,EN,Yes,Yes,Yes,45.099,47.018,49.796,2,Definitely not,Yes,1.582,1.582,3.294,1,7.655,77.996,78.249,3,,2.133,50.306,59.273,7,A old english style home with a red roof and windows up top and three in the middle. A door as well and windows at the bottom as well. Grass area up front and a chimney on the roof. Seems like a nice neighborhood.,,,,,4.084,125.408,126.605,5,,,,,18.666,51.531,58.654,4,Front door is clean with no grass around it there is a black fence in the front. Eight windows show in the front of the house up top is three windows on the roof. Outdoor living space is tiny. Exterior is of a brown color.,1.607,1.607,2.561,1,,498,1495458944
2020-05-25 11:23:49,2020-05-25 11:34:10,IP Address,99.14.54.227,100,620,True,2020-05-25 11:34:10,R_3p6gTEpbgmEsYOp,,,,,36.3065948486328125,-86.61009979248046875,anonymous,EN,Yes,Yes,Yes,8.57,11.13,12.128,2,Not really,Yes,0,0,3.118,0,6.443,6.443,7.32,1,,29.871,29.871,109.701,1,The house is old and colonial looking.  The garden and landscaping is superb in the front of the home.  This is a three level home with curb appeal.  The windows in the front of the home make it appeal to families.,,,,,206.211,243.867,263.337,3,,,,,15.041,15.041,207.503,1,This home is inviting with true curb appeal.  The front entrance has an elegant look and true colonial style.  Plenty of outdoor living space with a fenced area with garden.  Fresh look but keeping all of the old appeal.,0,0,3.51,0,,620,8409251230
2020-05-25 11:24:49,2020-05-25 11:34:12,IP Address,154.21.112.108,100,562,True,2020-05-25 11:34:13,R_3w0xs7qpDu6Ezy9,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,Yes,Yes,1.56,2.535,13.501,2,Definitely yes,Yes,0,0,35.072,0,11.393,60.432,67.755,5,,9.773,47.251,93.459,3,"beautiful house,very natural looking.",10.226,65.767,66.886,5,,,,,,,,,4.029,64.028,78.401,3,very big buliding.beautiful building.,4.092,127.926,170.505,4,very beautiful house .very like and interesting.,562,4902148842
2020-05-25 11:25:03,2020-05-25 11:34:35,IP Address,23.83.92.146,100,571,True,2020-05-25 11:34:35,R_2rOd5T6d9qqU6YP,,,,,41.850006103515625,-87.71649932861328125,anonymous,EN,Yes,Yes,Yes,23.343,28.525,31.95,3,A little bit,Yes,95.05,95.05,96.591,1,32.538,32.538,33.967,1,,7.969,126.466,127.99,6,"Big
Beautiful
Comfortable
Cosy
Huge
Small
Homely
""East or west, home is the best.""
",,,,,,,,,24.145,56.12,66.892,6,9.516,11.968,68.428,2,"•	Big
•	Beautiful
•	Comfortable
•	Cosy
•	Huge
•	Small
•	Homely

",11.5,11.5,58.857,1,All of the houses very nice.,571,4411673354
2020-05-25 11:25:24,2020-05-25 11:34:38,IP Address,63.117.151.224,100,553,True,2020-05-25 11:34:38,R_cCpRS2aM8EXCE9z,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,Yes,Yes,16.019,21.234,22.723,2,Definitely yes,Yes,0,0,7.279,0,18.568,67.109,68.303,11,,15.266,15.266,48.728,1,the architect of the house is good,,,,,,,,,0,0,146.293,0,48.263,48.263,83.143,1,"the house is  looking good
",0,0,12.463,0,,553,1960532241
2020-05-25 11:31:47,2020-05-25 11:34:59,IP Address,74.96.115.62,100,191,True,2020-05-25 11:34:59,R_2ZPubSbXLukFFVf,,,,,38.6273040771484375,-76.98590087890625,anonymous,EN,Yes,Yes,Yes,6.779,8.038,9.291,2,Definitely not,No,0,0,1.369,0,3.217,3.217,4.382,1,,2.267,2.267,38.107,1,There are six upper windows. The roof is red. There are red flowers in the front yard. It is made of bricks.,,,,,,,,,0,0,42.922,0,0.999,40.914,41.609,2,There are two bare trees in front of the house. There are a lot of windows. There is a gate around the front of the house. The front door is black.,0.641,0.641,5.601,1,none,191,8910283441
2020-05-25 11:28:32,2020-05-25 11:35:08,IP Address,24.5.255.17,100,395,True,2020-05-25 11:35:08,R_3knyKUmPznZSS2B,,,,,37.7200927734375,-121.91899871826171875,anonymous,EN,Yes,Yes,Yes,5.958,8.198,10.625,2,Definitely yes,Yes,0,0,5.258,0,8.904,56.866,57.973,11,,14.809,49.527,71.416,3,house looks beautiful and garden is kept nice it make us to see a pleasent look,0,0,113.275,0,,,,,,,,,1.856,1.856,62.654,1,it looks wonderful and had a nice outlook which attracts the spectators and it is beautiful,9.462,9.462,17.19,1,cars,395,328039713
2020-05-25 11:24:15,2020-05-25 11:35:25,IP Address,162.198.138.219,100,670,True,2020-05-25 11:35:25,R_3luz2hGJkLNZ65S,,,,,41.38470458984375,-81.7982025146484375,anonymous,EN,Yes,Yes,Yes,22.51,28.355,30.137,2,Definitely not,No,0,0,9.097,0,13.215,13.215,14.9,1,,20.301,168.218,194.68,11,"The house has a traditional style. it's a two-storied house. The front yard looks beautiful with blossoming flowers.  Overall, the design of the house is simple but appealing.",,,,,,,,,0,0,170.378,0,8.897,187.495,197.047,9,It is a traditional-style house. It has several windows and a door on the front side. The windows have a square-shaped frame. There is not much color paint so the house looks plain.,6.85,6.85,11.733,1,None,670,2495200736
2020-05-25 11:28:43,2020-05-25 11:35:28,IP Address,184.17.237.61,100,405,True,2020-05-25 11:35:29,R_3R3dxgUJt3GabzD,,,,,41.0908966064453125,-85.16049957275390625,anonymous,EN,Yes,Yes,Yes,4.385,6.212,8.487,2,Definitely yes,Yes,0,0,27.841,0,1.327,1.327,2.878,1,,22.461,166.913,171.788,17,The design of the interiors should be economic the house having proper ventilation with dimension it looking so amazing the quantity of materiel is high and life time is more,,,,,0,0,5.979,0,,,,,2.119,139.091,144.426,13,the house were builted in the government law followed the house is looking so god the elevation of work is marvelous the life time of the building is more the window position are good,1.685,13.974,16.543,4,very interesting survey,405,9251933302
2020-05-25 11:25:51,2020-05-25 11:35:51,IP Address,199.114.218.110,100,600,True,2020-05-25 11:35:52,R_1exCyOcu4VAabJv,,,,,40.1103973388671875,-83.11309814453125,anonymous,EN,Yes,Yes,Yes,7.908,18.341,19.791,4,A little bit,No,2.238,2.238,5.562,1,30.217,30.217,32.197,1,,5.157,237.862,244.745,4,"THIS HOUSE LOOKS CAPTIVATING AND LOOK S EXPENSIVE, IT IS WELL FLOWERED AND APPEALING TO THE EYE, I AM SURE THE STRUCTURES IN INTERIOR COMPLEMENTS THE EXTERIOR BEAUTY ",24.295,29,30.796,4,,,,,,,,,15.173,160.725,162.634,3,"THE BUILDING LOOKS UNIQUE AND MAGNANIMOUS, COMPLEMENTED WITH A SERENE LOOKING ENVIRONMENT, I LIKE THE STRUCTURE OF THE WINDOWS AND THE PLANNING OF THE HOUSE ",7.59,7.59,24.907,1,"NO ",600,1251105382
